6.379496,-9.522755
6.503353,-9.314365
3.671294,-5.016364
9.250369,-6.439067
7.060804,-3.275062
0.809062,4.039629
18.596413,5.761126
7.509585,0.439309
6.420958,-8.913229
3.774640,-5.075833
3.932351,-4.957846
6.250432,-9.275440
6.998770,-9.530339
11.244611,-0.436547
6.376593,-9.647548
16.651970,6.587873
3.909986,-5.032520
7.736884,-3.854129
6.362926,-9.174619
3.866467,-4.953177
6.854312,-9.266077
10.346370,-0.538231
6.356210,-9.592093
6.200658,-8.911792
17.648052,4.483575
3.892087,-5.022657
10.405427,-0.537028
6.693707,-9.168695
7.012281,-9.523634
6.495171,-8.955669
3.519049,4.685588
6.410108,-9.604670
9.332255,-6.407491
3.799550,-5.032359
0.938048,5.157601
0.942294,5.161054
2.075695,5.661644
17.650335,4.484342
6.582101,-9.429344
9.565011,-6.135354
7.417756,-3.228503
16.078918,5.674701
7.270498,-3.258142
9.330603,-6.413007
6.930197,-7.346906
7.485851,0.370808
0.978933,5.138172
7.361842,-3.264598
9.364684,-6.424293
6.371699,-9.564198
6.509510,-9.107339
1.016826,5.163713
9.330780,-6.405520
9.376752,-6.400141
7.364262,-3.338572
9.546653,-6.170246
7.382852,-3.266976
18.312103,4.433635
18.784866,3.372641
6.879293,-7.303811
1.000374,3.667055
6.539809,-9.117941
3.902265,-4.741157
0.902543,5.182583
11.183326,-0.502694
3.853830,-5.071208
6.991426,-9.506239
6.308665,-8.998182
6.340710,-9.212492
18.808430,3.292408
10.896178,-0.632503
7.397137,-3.223509
7.470251,0.317903
9.461060,-6.078639
7.289877,-3.307566
10.872081,-0.205481
18.987143,3.246090
6.938746,-9.515067
6.786213,-9.174573
7.477708,0.333883
6.566492,-9.232527
6.162653,-2.970367
9.482929,-6.260494
7.516499,0.348142
7.518866,0.439937
7.429449,-3.216475
18.093849,3.789301
9.405152,-6.044570
18.097557,5.462288
7.795787,-3.887459
6.573298,-8.560663
3.761647,4.146687
6.173379,-9.326730
6.642507,-8.674215
7.348796,-3.228976
0.893753,3.837508
10.908437,-0.596696
0.178875,6.934005
9.030035,-6.265582
18.906006,3.293436
-0.341578,6.872662
9.323660,-6.414381
11.183870,-0.519947
10.951843,-0.487120
6.321155,-9.158875
7.783432,0.270204
6.944232,-9.528257
6.644550,-9.438774
3.830337,-5.065755
10.306500,-0.508122
10.663720,-0.405102
0.174853,6.678604
6.436053,-8.472714
7.698946,-3.785995
11.206014,-0.507450
11.030976,-0.511159
7.768096,-3.888485
6.529472,-8.944819
6.955831,-7.334081
6.356458,-9.146667
6.484832,-8.965472
10.913821,-0.610248
6.924174,-7.365161
6.528486,-9.010098
3.981930,-5.027944
6.850255,-8.538758
18.815748,3.297602
6.908005,-7.316668
6.372089,-9.098358
6.904500,-7.352749
18.499367,4.514700
18.677361,4.623411
5.617383,8.732227
6.255489,-9.166924
19.040251,3.199473
11.017933,-0.192937
6.037168,7.827106
6.942399,-9.424052
6.895878,-9.157583
6.949486,-7.330439
6.687984,-8.543853
4.502980,4.776206
10.956245,-0.455178
5.459276,8.640998
10.668598,-0.390257
3.881534,-4.768898
6.870457,-7.412437
6.991345,-9.450525
0.675392,3.815604
6.872561,-7.318127
11.202053,-0.496104
7.769355,0.250375
5.924086,-2.938419
6.784316,-8.498069
10.951920,-0.376066
18.757332,3.385876
-8.939982,3.635291
10.867375,-0.662347
10.708933,-0.452022
7.231424,-3.188030
7.446919,-3.254442
9.295544,-6.346830
3.997999,-4.738068
0.946380,5.145307
6.588340,-8.460411
9.339965,-6.035752
3.994060,-4.763233
3.986452,-4.838305
7.484752,0.315307
6.744715,-9.139512
6.540319,-8.495399
6.997352,-9.516503
3.921985,4.433565
10.975698,-0.479443
10.613243,-0.311534
7.524164,0.356192
6.841335,-8.464531
7.540915,0.391160
3.890143,-4.965259
6.339314,-9.498425
6.655974,-8.508499
18.926191,3.349909
6.551438,-8.602839
3.880992,-5.017139
7.437603,-3.114362
6.150811,-2.941117
6.154261,-2.922092
10.996726,-0.509350
6.369362,-9.621075
18.955084,3.285682
0.827545,3.554768
11.056775,-0.336241
6.936649,-7.317201
11.172516,-0.471123
6.523154,7.379808
9.402596,-6.353624
3.761661,-5.066266
6.965303,-9.151181
6.994580,-9.533883
18.865971,3.269044
0.717559,3.952232
0.907862,5.131882
6.935986,-9.499905
18.866295,3.428518
6.886661,-7.294745
6.652737,-8.441628
17.636175,4.521716
7.291420,-3.529168
7.253046,-3.143631
3.514288,-4.625509
6.188612,-2.950196
6.194843,-9.389774
6.794633,-9.253263
18.650433,5.731676
10.959205,-0.456151
1.027390,3.646412
16.041538,5.635620
9.347394,-6.401561
9.434265,-6.345173
18.850996,3.375127
7.465345,0.437224
6.389135,-9.162879
0.937835,5.149455
0.141705,6.740008
0.196753,6.532462
7.743388,-3.871421
6.492109,-9.319105
6.740384,-9.052493
10.904447,-0.629863
9.289919,-6.297393
10.995474,-0.298972
6.291978,-9.197317
3.797843,-5.024666
7.453183,-3.157286
0.734327,3.636266
6.684305,-9.217939
18.323927,4.435245
-9.095496,3.832115
7.781875,0.298354
7.478963,0.363412
11.018497,-0.359371
7.006181,-9.520625
7.782145,0.286059
6.613603,-9.086785
6.394481,-9.594282
9.256907,-6.299543
7.637746,0.532147
7.014079,-9.536794
6.431735,-9.092990
3.666534,-4.876295
7.002058,-9.541707
9.496215,-6.234961
7.000367,-9.523868
6.374823,-9.093594
1.001933,3.876444
7.488034,0.389342
3.803011,4.108809
6.186438,-9.357366
9.340913,-6.367534
7.450857,0.424199
6.947990,-9.514226
11.029328,-0.386690
6.498528,-9.329256
7.372970,-3.291939
7.827757,0.764620
6.907536,-7.297174
10.908245,-0.603309
6.908575,-7.320991
6.514811,-9.058892
1.015615,3.665295
7.099847,-3.319962
17.688467,4.497829
18.962393,3.170246
18.959932,3.204005
18.681374,5.690190
6.509693,-9.326694
-8.930795,3.629887
6.990672,-9.532788
3.786069,4.119999
9.481123,-6.163588
6.975067,-9.255270
9.521972,-6.184482
9.875116,-1.133247
17.355724,6.487319
10.992062,-0.369836
9.315171,-6.213463
6.943048,-9.180752
3.870616,-5.053983
7.384827,-3.235209
9.842323,-1.198281
6.948773,-7.305797
6.983277,-9.508020
0.729253,3.717656
9.433389,-6.170073
3.899293,-4.977895
11.035732,-0.372543
10.989176,-0.349370
10.961399,-0.241841
9.358569,-6.385962
6.581098,-9.267200
18.766724,3.387511
1.011801,3.846303
10.896832,-0.612237
3.553907,4.672957
18.673960,4.623440
18.059671,4.817523
6.882658,-7.318964
9.480996,-6.121914
6.509640,-9.344042
7.013597,-9.568832
6.902833,-9.515319
0.089354,6.518129
7.445367,-3.244181
10.994268,-0.467636
7.475661,-3.321536
7.361655,-3.305540
6.976340,-9.200135
11.063303,-0.205170
18.092945,3.764012
6.295456,7.682014
18.093960,5.481060
6.880720,-9.510255
6.942926,-9.395198
9.355821,-6.365646
7.230098,-3.116376
11.185765,-0.448052
-8.914856,3.563305
11.032364,-0.437148
6.338790,-8.827458
6.142575,-9.404547
7.383614,-3.266850
18.084480,3.781055
7.313098,-3.347151
18.804405,3.374872
16.104820,5.767670
9.423999,-6.381752
18.854391,3.306094
7.535026,0.334955
7.733448,0.419283
0.257622,6.801705
6.332136,-9.098995
7.474432,0.363182
9.289846,-6.426492
6.889402,-9.353650
6.602826,-9.479603
3.924790,-5.007653
7.142026,-3.313542
18.686687,4.641879
2.204006,5.572154
8.977105,-6.053978
10.912354,-0.641468
7.604995,0.482743
6.320347,-9.122832
7.393600,-3.288850
6.951154,-9.156771
9.363765,-6.316465
6.917108,-7.318609
9.543252,-6.138328
6.855067,-9.231927
7.364379,-3.257655
9.341863,-6.432256
11.008719,-0.424549
11.043468,-0.397435
6.195594,-9.355901
7.307695,-3.396755
7.003715,-9.348495
3.779708,-5.061128
6.400490,-9.112990
18.673040,4.623380
6.213399,-9.349431
